age,income_level,fico_score,delinquency_status,charge_off_status,number_of_credit_applications,debt_to_income_ratio,payment_methods_high_risk,max_balance,avg_balance_last_12months,number_of_delinquent_accounts,number_of_defaulted_accounts,new_accounts_opened_last_12months,multiple_applications_short_time_period,unusual_submission_pattern,applications_submitted_during_odd_hours,watchlist_blacklist_flag,public_records_flag,location_encoded,occupation_encoded,days_since_recent_trade,time_between_account_open_and_trade,credit_history_length
41,4595,760.0,0,0,1,2.2613382371356976,0,98192.19717402745,62493.53048872415,760.0,0,0,0,0,0,0,0,0.24653739612188366,0.2669649515287099,73,1524,2489
59,52990,767.0,0,0,1,1.844533491298487,0,28754.29408857996,24528.307068493432,767.0,0,0,0,0,0,0,0,0.24653739612188366,0.25620655412115195,258,118,507
47,49446,839.0,0,0,1,1.6105860690461942,0,72488.42677814054,43085.47441517426,839.0,0,0,0,0,0,0,0,0.2851123595505618,0.26944757609921083,98,1566,770
31,8694,673.0,0,0,1,0.8046926103026105,0,90819.38795162336,65050.757217102095,673.0,0,0,0,0,0,0,0,0.2649930264993027,0.2669649515287099,354,304,730
23,3585,746.0,0,1,1,1.4637156011084462,0,36231.08882809499,32389.029546289967,746.0,0,0,0,0,0,0,0,0.25770308123249297,0.2669649515287099,363,944,908
20,6669,545.0,0,0,1,1.3183460545301977,0,95657.22449180308,86774.45002331158,545.0,0,1,0,1,0,0,0,0.28593272171253825,0.2669649515287099,72,85,2815
33,13947,828.0,0,0,1,0.9455515173322462,1,68237.75832349516,50066.34119127673,828.0,0,0,0,0,1,0,0,0.2411674347158218,0.23138297872340424,40,769,743
24,50352,685.0,0,1,2,1.662693460091096,0,105516.9043070871,78590.80570567575,685.0,0,3,0,0,0,1,0,0.2411674347158218,0.25620655412115195,250,1413,2419
69,20822,798.0,0,0,1,1.4284368677904669,1,64733.541493601806,50040.44591,798.0,0,0,0,0,0,0,0,0.26436781609195403,0.26944757609921083,328,604,2802
31,54185,685.0,0,0,1,1.1177183601224223,0,18725.41671645586,16705.69450012763,685.0,0,0,0,0,0,0,1,0.2548476454293629,0.25620655412115195,355,62,3155
26,8629,673.0,0,0,1,1.5197356188689288,0,73897.83951118718,55671.95072676093,673.0,0,0,0,0,0,0,0,0.2851123595505618,0.25905511811023624,42,71,3211
32,7839,457.0,9,0,2,1.245095642423982,0,13405.486118717816,8942.347259584682,457.0,1,4,0,1,1,0,0,0.2548476454293629,0.2617283950617284,196,588,35
38,5591,740.0,0,0,1,0.8380079558133746,0,78572.68512252532,55774.02535,740.0,0,0,0,0,0,0,0,0.24617524339360222,0.23138297872340424,340,-227,1763
52,13240,493.0,19,0,1,1.4357137325471956,0,22984.969962029376,21257.59805697001,493.0,2,3,0,1,1,0,0,0.25770308123249297,0.27217125382262997,289,160,587
19,9777,771.0,0,0,1,1.343907626470318,0,13126.438773048692,9679.931888,771.0,0,0,0,0,0,0,0,0.26406926406926406,0.2617283950617284,51,1616,1441
44,12363,547.0,0,0,1,0.9594501972097828,1,77185.15179880745,45969.48570542693,547.0,1,1,0,0,0,0,0,0.26406926406926406,0.23138297872340424,179,1216,236
19,3274,604.0,0,0,1,1.272395682697489,0,81123.81356500024,33638.20819360806,604.0,0,0,0,0,0,0,0,0.2411674347158218,0.25905511811023624,333,1432,-52
52,3380,799.0,0,0,1,1.2183615484986017,0,61133.29150014987,55558.513556390775,799.0,0,0,0,0,0,0,0,0.24653739612188366,0.25905511811023624,388,-205,6
35,9441,574.0,0,0,1,1.3463254158948024,0,73296.09440111727,51333.14338248628,574.0,1,2,0,0,0,0,0,0.2548476454293629,0.2669649515287099,97,1663,1478
31,38553,650.0,119,1,3,2.0148484600430616,1,40652.43334711985,18566.071062195504,650.0,1,4,1,1,1,1,1,0.26436781609195403,0.25620655412115195,115,1235,2008
37,6550,719.0,0,0,1,1.375124896215871,0,80626.28449263345,63237.68922862044,719.0,0,0,0,0,0,0,0,0.24653739612188366,0.2669649515287099,81,968,2214
35,15343,594.0,0,0,1,1.0885258645273697,0,65213.57994158068,36026.20932741734,594.0,1,2,0,1,0,0,0,0.24617524339360222,0.27217125382262997,340,1516,2352
27,22718,445.0,101,1,4,2.565724064526252,1,2311.749092349876,944.5342171513988,445.0,1,4,1,1,1,0,0,0.26406926406926406,0.25620655412115195,313,816,1670
42,66173,815.0,0,0,1,2.319446763455701,0,49900.37174406873,37887.19523,815.0,0,0,0,0,0,0,0,0.2851123595505618,0.24472573839662448,128,1375,1834
19,9847,711.0,0,0,1,1.267321231195231,0,85303.00585510882,59774.57789799297,711.0,0,0,0,0,0,0,0,0.2649930264993027,0.25905511811023624,126,1318,2893
42,35840,747.0,0,0,1,0.8836090298920047,0,89499.62359145224,49210.30551973714,747.0,0,0,0,1,0,0,0,0.2851123595505618,0.2660098522167488,320,1457,1022
71,16149,780.0,0,0,1,1.684638734982542,0,65647.64731533326,45129.91411,780.0,0,0,1,0,0,0,0,0.2649930264993027,0.27217125382262997,176,93,2925
50,12167,733.0,0,0,1,1.0369849032874507,0,210269.14225243664,15158.54315256784,733.0,0,0,0,0,1,0,0,0.2851123595505618,0.2617283950617284,205,387,160
53,32561,488.0,0,0,1,1.196929788,0,78826.52092783319,71867.99747348495,488.0,2,3,0,1,0,0,0,0.2548476454293629,0.26944757609921083,48,1774,2483
48,46121,495.0,0,0,1,1.240525253361214,0,96491.50902,64882.296106473324,495.0,2,3,0,0,0,0,0,0.26406926406926406,0.2660098522167488,81,910,2398
31,4660,715.0,0,0,1,0.9965911534757788,0,93965.23553536231,74982.14290973576,715.0,0,0,0,0,0,0,0,0.26406926406926406,0.25905511811023624,95,1265,1590
18,59352,682.0,0,0,1,0.8922981563014707,0,47942.78718048753,33014.36001104023,682.0,0,0,0,0,0,0,0,0.24653739612188366,0.26944757609921083,42,472,2227
63,2086,357.0,112,0,2,2.8886116735141814,1,33290.45198587485,17019.369226084204,357.0,1,3,0,1,1,0,0,0.2851123595505618,0.2669649515287099,256,340,2180
33,9913,646.0,112,1,10,2.188312703961907,0,43206.03337692544,19964.639685520764,646.0,1,0,1,1,1,0,0,0.25770308123249297,0.23138297872340424,158,1373,1212
71,14137,404.0,110,1,10,2.140818144638855,1,16451.501184940556,7192.0738372893065,404.0,1,4,1,1,0,0,0,0.26436781609195403,0.27217125382262997,395,1304,549
63,2763,641.0,0,0,1,1.4336557514318768,0,47671.77206,34769.37425,641.0,0,0,0,0,0,0,0,0.2851123595505618,0.25905511811023624,182,1426,3076
69,3399,534.0,24,0,1,1.7617733605865868,0,87334.82567535074,59355.17592340833,534.0,0,4,0,0,0,0,1,0.2851123595505618,0.2669649515287099,61,1633,6
20,36768,362.0,98,1,10,0.72277952,1,49195.00759488627,10753.584427994809,362.0,1,3,0,1,0,0,0,0.24653739612188366,0.26944757609921083,354,140,180
52,7027,528.0,0,0,1,0.979284568781608,0,30710.817849099985,18837.48457804062,528.0,0,2,0,0,1,0,0,0.25770308123249297,0.25905511811023624,380,-210,2889
58,5794,739.0,0,1,1,1.3265459915129036,1,49036.129454634574,30604.908056961704,739.0,0,4,0,1,1,0,1,0.26406926406926406,0.2669649515287099,335,339,744
23,13788,435.0,116,0,8,1.460278855996318,1,2340.917303481946,1008.197172475528,435.0,1,4,0,1,1,0,0,0.26436781609195403,0.23138297872340424,76,564,1415
42,30115,723.0,0,0,1,1.4875591468998215,0,41274.25420974866,31199.249361728627,723.0,0,0,0,0,1,0,0,0.2411674347158218,0.25620655412115195,223,212,2043
30,5874,607.0,0,0,1,1.722980071641968,0,103058.96683821524,79364.11581243783,607.0,0,0,0,0,1,1,0,0.24617524339360222,0.25905511811023624,378,-69,1482
70,55423,447.0,114,1,4,2.125568397264053,1,11772.311378005452,3054.8482968551366,447.0,2,4,0,1,0,0,0,0.2548476454293629,0.26944757609921083,245,576,2341
51,3086,362.0,92,1,7,1.4717068765044616,1,15634.385116633355,5274.440994149453,362.0,2,3,0,1,1,0,0,0.25770308123249297,0.2669649515287099,64,1600,2854
25,18742,558.0,0,0,1,1.361413484739351,0,85655.10449263448,75243.04504075064,558.0,1,2,0,0,1,0,0,0.26406926406926406,0.2617283950617284,93,622,1169
38,34160,772.0,10,0,1,1.2342790533875692,0,62496.97355836327,51536.48474,772.0,0,0,0,1,0,0,0,0.28593272171253825,0.28083989501312334,91,907,2507
51,4072,609.0,0,0,1,1.240731739788402,0,21752.86106235975,19668.000039586463,609.0,0,3,0,0,0,0,1,0.24617524339360222,0.2669649515287099,92,1449,2417
21,30691,494.0,90,1,2,2.992462155174945,1,24601.97531238427,11885.655571045572,494.0,1,3,1,1,1,0,0,0.2649930264993027,0.25620655412115195,80,716,95
42,52447,461.0,107,1,2,1.3848562947761722,0,22429.685728676108,7653.321456311868,461.0,1,3,1,1,1,1,1,0.2649930264993027,0.26944757609921083,234,912,607
32,3149,673.0,0,0,1,0.9521079917212631,0,68430.52819154777,33638.20819360806,673.0,0,0,0,0,0,0,0,0.2851123595505618,0.2669649515287099,256,644,3300
21,58149,768.0,0,0,1,2.030364368685287,0,90839.16468268805,79735.00123614827,768.0,0,3,0,0,1,0,0,0.25770308123249297,0.26944757609921083,188,1060,3338
62,16832,752.0,0,0,1,1.458349649519315,0,28394.666529505303,18791.96553391141,752.0,0,0,0,0,0,0,0,0.2851123595505618,0.25620655412115195,105,915,2700
29,9705,628.0,0,0,1,1.3738092292034394,0,18529.049539244203,17734.121528719585,628.0,0,0,0,0,0,0,0,0.2649930264993027,0.25905511811023624,384,1296,227
49,13212,591.0,0,0,1,1.3650999375779511,0,87826.14112,66418.18182761472,591.0,0,1,0,0,0,0,0,0.2649930264993027,0.27217125382262997,353,1106,3078
49,24648,738.0,8,0,1,1.8858491483733824,0,39580.75825335173,32815.34306683572,738.0,0,0,0,0,0,0,0,0.25770308123249297,0.25620655412115195,142,404,3541
45,38116,734.0,58,0,2,1.6450152424270112,0,29147.995841035998,20305.71157050293,734.0,0,0,1,1,1,0,0,0.24653739612188366,0.28083989501312334,384,-53,2211
30,7598,707.0,32,0,1,1.626523581536366,1,30272.637447265184,16757.910579130737,707.0,0,0,1,0,1,0,0,0.24617524339360222,0.2669649515287099,201,955,3287
48,9124,463.0,23,0,1,1.4823714313805276,0,27798.229487396613,20414.60544781105,463.0,2,4,1,0,0,0,0,0.25770308123249297,0.25905511811023624,332,1330,988
31,8318,594.0,0,0,1,1.1990832076888056,0,89665.95378567424,33638.20819360806,594.0,1,1,0,0,0,0,0,0.24617524339360222,0.25905511811023624,131,1623,1482
37,8706,356.0,113,1,5,2.335723814158889,1,5114.018087838169,1709.1440103913171,356.0,1,3,0,1,0,0,0,0.26406926406926406,0.25905511811023624,338,876,1456
35,8694,416.59932220695515,104,1,9,1.3525195110692003,1,46122.41529064802,18388.618535529036,416.59932220695515,2,3,1,1,0,1,0,0.24653739612188366,0.25905511811023624,146,1589,2173
46,58640,744.0,0,0,1,1.138351622505397,1,39069.610262367896,32273.68533421965,744.0,0,0,0,1,0,0,0,0.26436781609195403,0.26944757609921083,134,1425,1017
23,23954,761.0,0,0,1,0.9748896746519092,0,30832.00372338509,21236.48066834929,761.0,0,0,0,1,0,0,0,0.25770308123249297,0.2617283950617284,87,476,1463
49,19077,423.0,119,1,5,2.99064331747216,1,8125.989371627481,2080.079035183318,423.0,2,4,1,0,1,0,1,0.25770308123249297,0.25620655412115195,71,1229,3020
46,36830,693.0,0,0,1,1.3113105710796753,1,56035.70042924155,54583.211427097965,693.0,0,0,0,0,0,0,0,0.26406926406926406,0.25620655412115195,209,253,255
60,4143,328.0,119,1,6,1.6199252928375591,1,51576.52461578427,17839.23694319667,328.0,1,3,1,1,0,0,0,0.24653739612188366,0.25905511811023624,362,737,865
19,50051,779.0,0,0,1,1.748936424283282,0,22374.98087273545,16590.750522230737,779.0,0,0,0,0,0,1,0,0.2851123595505618,0.24472573839662448,102,1302,270
40,59109,392.0,109,1,1,1.4110227477203234,1,22249.75131347789,10119.968362080434,392.0,2,4,0,0,0,0,0,0.28593272171253825,0.24472573839662448,251,882,1588
36,16049,612.0,94,0,9,1.7975370471000824,1,18405.04223227108,3830.2885444171006,612.0,2,0,1,1,0,0,0,0.26406926406926406,0.25620655412115195,218,751,2135
48,6823,684.0,0,1,1,1.4709387327125565,0,87037.96181266852,65555.81314174432,684.0,0,0,0,0,1,0,0,0.25770308123249297,0.25905511811023624,39,465,3627
68,9321,518.0,37,0,1,1.829699704776684,1,45879.090148104566,29537.497180088776,518.0,1,2,0,1,0,1,0,0.24653739612188366,0.2669649515287099,340,1329,-38
22,2523,630.0,0,0,1,1.519661317976075,1,39461.16759028009,37187.15974091757,630.0,0,0,1,1,0,0,0,0.26436781609195403,0.2669649515287099,159,339,1618
36,3819,552.0,119,1,5,1.795322388451382,1,26352.226955071277,11701.68499880442,552.0,1,2,0,0,0,0,0,0.2411674347158218,0.25905511811023624,62,884,2795
51,41599,747.0,0,0,1,0.5568905691154599,0,22972.00239547214,16802.673440614028,747.0,0,0,0,0,0,0,0,0.2649930264993027,0.26944757609921083,399,1118,1697
27,3093,544.0,0,0,1,0.7160704367975471,0,42325.15181154643,24148.764008949736,544.0,0,2,0,0,0,0,0,0.24617524339360222,0.2669649515287099,383,990,381
42,50627,608.0,0,0,1,0.9039660748067156,1,47733.07747862906,30667.43907,608.0,0,0,0,0,0,0,0,0.24617524339360222,0.25620655412115195,335,-185,2229
19,91842,705.0,0,0,1,1.2148571236632766,0,34070.67539237622,31365.13383533745,705.0,0,0,0,0,0,0,0,0.24653739612188366,0.28083989501312334,39,1060,3083
28,2695,640.0,33,0,2,2.277811247199653,1,6802.154943824238,4681.185110226391,640.0,1,0,1,0,1,1,0,0.2649930264993027,0.25905511811023624,100,1000,1057
67,15348,581.0,5,0,1,1.6591096845458395,0,32109.047867151046,24318.04654,581.0,0,4,1,0,0,0,1,0.24653739612188366,0.27217125382262997,203,706,879
48,18785,832.0,0,0,1,1.5372653645550267,0,39504.92051078424,27365.69204326743,832.0,0,4,0,0,0,1,0,0.2649930264993027,0.26944757609921083,290,15,2160
73,50134,668.0,0,1,1,1.0650337434734338,0,95236.46144,80458.47068979703,668.0,0,0,0,0,0,0,0,0.24653739612188366,0.26944757609921083,75,575,2165
32,5271,528.0,12,0,1,0.6524501683911662,0,28455.143678562054,20893.514486252763,528.0,1,1,0,0,1,0,1,0.24653739612188366,0.2669649515287099,381,1014,2348
26,33674,485.0,105,0,2,2.892380686640915,1,33652.59248481359,15754.120601902538,485.0,2,3,1,1,1,1,0,0.25770308123249297,0.2660098522167488,62,98,361
40,67876,625.0,0,0,1,1.4937892568131823,0,43185.76193311547,33638.20819360806,625.0,0,0,0,0,0,0,0,0.2548476454293629,0.24472573839662448,48,1168,3047
36,58670,474.0,0,0,1,1.698720994,0,22251.665582708763,16053.435579181452,474.0,2,3,1,1,1,0,0,0.2851123595505618,0.28083989501312334,318,-256,2168
26,50970,483.0,49,1,1,1.362343185781631,1,16881.47571965566,9039.308982119948,483.0,1,4,0,0,1,0,0,0.2851123595505618,0.2217573221757322,274,837,390
52,2870,389.0,108,1,7,1.562900428941219,0,46350.78451137356,18471.14380495993,389.0,2,4,1,0,0,0,0,0.2411674347158218,0.25905511811023624,40,49,2131
38,14888,657.0,0,0,1,1.1837824766350673,0,70672.31263565819,41167.880707201744,657.0,0,0,1,0,0,0,1,0.26436781609195403,0.23138297872340424,171,701,2293
26,88052,736.0,8,0,1,1.8177717784645453,0,23739.398971483737,20538.81482550194,736.0,0,0,0,0,0,0,0,0.28593272171253825,0.28083989501312334,291,-94,2290
45,5450,361.0,109,1,3,1.128788884012384,1,29873.95234972208,6115.999437966255,361.0,1,3,1,1,1,1,1,0.28593272171253825,0.2669649515287099,90,745,2874
63,9344,783.0,10,0,1,1.2585964515993404,0,52163.28369330261,35058.75015635389,783.0,0,0,0,0,0,0,0,0.2411674347158218,0.25905511811023624,178,1604,1935
68,56489,522.0,0,0,1,1.0411726541104125,0,17635.05817798739,33638.20819360806,522.0,1,1,0,0,0,1,0,0.24617524339360222,0.24472573839662448,386,-231,533
24,22520,469.0,96,1,1,1.1820723931377128,0,19342.67480612684,4325.253751560564,469.0,2,3,1,1,0,1,0,0.26436781609195403,0.25620655412115195,38,1006,842
33,33461,698.0,0,0,1,0.9043997026341052,0,66258.21631,47629.30136284492,698.0,0,0,0,0,0,0,0,0.25770308123249297,0.26944757609921083,48,820,3292
33,13285,720.0,0,0,1,1.3450486641584454,0,43445.726765422936,38140.693293955934,720.0,0,0,0,0,0,0,0,0.24653739612188366,0.27217125382262997,110,1359,860
50,3967,518.0,0,0,1,0.9864886249809848,0,15999.939239465984,11011.887067570582,518.0,1,3,0,0,0,0,0,0.2851123595505618,0.2660098522167488,373,781,1499
21,2678,475.0,11,0,1,1.862382599100015,0,43305.17934535219,34533.79949938938,475.0,2,3,0,0,1,1,0,0.24653739612188366,0.25905511811023624,107,-16,832
21,3793,686.0,0,0,1,0.9641756829865084,0,49610.77852380058,45272.77199771618,686.0,0,0,0,1,0,0,1,0.24617524339360222,0.25905511811023624,48,166,1603
56,14237,609.0,0,1,1,1.1645632249697229,1,15038.664104077106,13284.240855420889,609.0,0,0,0,0,0,0,0,0.24617524339360222,0.27217125382262997,286,722,2985
57,7806,427.0,0,0,1,1.0727496161042345,0,75070.09219545589,53935.89534821965,427.0,2,3,0,1,0,0,0,0.2548476454293629,0.2669649515287099,386,886,1846
34,17934,617.0,96,1,4,3.002979267929528,0,3678.0511961287752,1264.049570158082,617.0,2,4,1,1,1,0,1,0.2851123595505618,0.2617283950617284,124,-25,2563
54,49433,518.0,6,0,1,0.9604670180941444,0,74462.90809,63853.76332299988,518.0,0,2,0,0,0,0,0,0.2548476454293629,0.2660098522167488,267,657,1202
56,5732,373.0,119,0,5,2.077128567,1,18175.95544934397,7830.987616779412,373.0,2,3,0,1,1,0,1,0.26436781609195403,0.25905511811023624,282,1401,2500
69,44477,660.0,0,0,1,0.697434292,0,98193.10019,64341.67300629935,660.0,0,0,0,1,1,0,1,0.24617524339360222,0.26944757609921083,165,-29,2290
46,48710,603.0,0,0,1,1.1041103543909556,0,65278.15833141643,51398.54737572972,603.0,0,0,0,1,1,0,0,0.26406926406926406,0.25620655412115195,171,161,2287
69,2487,607.0,8,0,1,1.0734444374636976,0,33722.63555496051,27745.86839834231,607.0,0,0,1,0,0,0,0,0.24617524339360222,0.25620655412115195,382,908,2177
53,12335,610.0,0,0,1,1.1511698410636275,0,14523.095903342784,9277.557888,610.0,0,0,0,0,1,0,0,0.28593272171253825,0.23138297872340424,229,483,178
55,6538,721.0,0,0,1,2.228080447285619,0,47696.34376401992,37113.172355299736,721.0,0,0,0,0,0,0,0,0.24653739612188366,0.2669649515287099,104,1190,671
56,2549,610.0,0,0,1,1.622464531985106,0,70719.83805343843,48530.8233954628,610.0,0,0,0,1,0,0,0,0.24617524339360222,0.2669649515287099,358,930,146
67,19216,629.0,0,0,1,1.483336284875809,0,64313.93990685346,44647.71027889229,629.0,0,4,0,0,0,0,1,0.2411674347158218,0.26944757609921083,222,267,230
54,6145,442.0,99,0,6,2.8641112775249997,0,48020.071012257366,11909.270731502387,442.0,1,3,1,1,1,0,0,0.2649930264993027,0.25905511811023624,255,-16,484
69,46535,810.0,0,0,1,1.6465436146402157,0,71779.30452386885,49664.87741022059,810.0,0,0,0,1,0,0,0,0.2548476454293629,0.2217573221757322,333,-217,2176
52,22874,628.0,108,0,2,2.166680038301072,1,13949.490501626253,7302.416826353215,628.0,1,0,1,1,1,0,0,0.2411674347158218,0.26944757609921083,152,767,3460
24,7763,525.0,7,0,1,0.9984224630260764,0,23784.572918532063,18046.46605773905,525.0,1,2,1,0,0,0,0,0.26436781609195403,0.23138297872340424,399,476,-156
44,5175,707.0,0,0,1,0.8522601951744609,0,48988.437659220384,39167.58075870797,707.0,0,3,0,0,1,0,0,0.28593272171253825,0.24472573839662448,124,6,567
45,16859,762.0,0,0,1,1.1505512861030027,0,26024.841570146556,23775.060688815192,762.0,0,0,0,0,0,0,0,0.24653739612188366,0.2660098522167488,255,415,623
39,51010,677.0,0,0,1,1.2579552692829736,1,85569.98757445098,74447.34126,677.0,0,3,0,0,0,1,0,0.26436781609195403,0.26944757609921083,185,211,1316
31,3009,587.0,0,0,1,0.9014898876619576,0,64018.52793554055,53214.99681564145,587.0,0,2,1,0,1,0,1,0.26406926406926406,0.2669649515287099,170,1468,2125
24,56353,761.0,0,0,1,2.020971121382625,0,104346.05669258248,78531.88189782789,761.0,0,0,0,1,1,0,0,0.2548476454293629,0.25620655412115195,396,319,884
54,2286,438.0,104,1,5,2.739025951540407,1,26188.380365659057,12828.241337049469,438.0,1,4,1,1,0,1,0,0.24653739612188366,0.25905511811023624,79,364,2450
39,30343,626.9198247765642,0,0,1,1.0874321896650918,0,75079.89950319605,60162.77037,626.9198247765642,1,1,0,0,0,0,0,0.2548476454293629,0.26944757609921083,73,-15,2061
22,16129,531.0,0,1,1,1.2375043511823631,0,46355.86614509607,33886.6958,531.0,0,2,0,0,0,1,0,0.2411674347158218,0.27217125382262997,217,1560,3286
72,91900,677.0,1,0,1,1.1605826097244991,0,85969.44186518507,53815.73689206244,677.0,0,0,0,0,0,1,0,0.2411674347158218,0.2660098522167488,332,1402,709
19,64234,356.0,117,1,4,2.795509115837337,1,34402.208723045485,14877.464567448627,356.0,2,4,0,0,0,1,0,0.2851123595505618,0.24472573839662448,289,42,-68
44,22971,538.0,0,0,1,0.8433226543060948,0,37349.43924012305,35457.665338572544,538.0,0,2,1,0,0,0,0,0.26406926406926406,0.2617283950617284,323,1463,2637
38,2848,414.0,117,1,3,3.063850560596328,1,39038.57602587644,33638.20819360806,414.0,2,4,1,1,0,0,0,0.2851123595505618,0.24472573839662448,59,245,407
71,3612,509.0,96,0,1,2.047625377604228,1,34010.42243692982,8577.425819692295,509.0,1,4,0,1,1,0,1,0.2649930264993027,0.2669649515287099,135,1160,1473
55,7335,516.0,95,1,3,2.928727633564604,1,7738.420813584409,3079.3344580617145,516.0,2,1,1,1,1,0,0,0.25770308123249297,0.25905511811023624,243,49,1293
32,13248,753.0,0,0,1,1.3348207981830096,0,49901.71556893412,38907.98286929034,753.0,0,0,0,0,0,0,0,0.2851123595505618,0.2617283950617284,108,1591,2527
38,7834,685.0,115,1,5,2.1732193056719926,0,20165.106415616287,7642.956328605622,685.0,1,3,1,0,1,0,0,0.25770308123249297,0.2617283950617284,352,471,2358
27,47843,726.0,0,0,1,1.170830349501964,1,32950.78535695253,28241.62872801128,726.0,0,0,1,0,0,0,0,0.2411674347158218,0.25620655412115195,187,1158,362
40,8054,516.0,0,0,1,1.8528224539949036,0,987002.0391450456,74309.32942306838,516.0,0,2,0,0,0,0,0,0.2411674347158218,0.25905511811023624,397,838,1567
73,47192,518.0,105,0,3,1.78348801401681,1,36789.86041957928,11527.53866125851,518.0,2,2,0,1,1,0,0,0.28593272171253825,0.24472573839662448,286,632,2311
56,9681,777.0,0,0,1,1.4230361613583606,0,11202.28597171857,9953.750885272608,777.0,0,3,0,0,0,0,1,0.2851123595505618,0.25905511811023624,143,638,2041
22,2496,664.0,0,0,1,1.3241997440939064,0,82475.19314832677,59678.27907978049,664.0,0,0,0,0,0,0,0,0.26406926406926406,0.25905511811023624,250,651,2288
18,6513,604.0,0,0,1,0.9689465224670668,0,35517.893505168766,31799.83645329877,604.0,0,0,0,1,0,0,0,0.24617524339360222,0.25905511811023624,313,902,-7
30,6096,734.0,0,0,1,1.2608134638843622,0,78840.64530249512,53031.745729908864,734.0,0,0,0,0,0,0,0,0.26436781609195403,0.2669649515287099,401,1432,2858
38,2560,600.0,117,1,1,2.878799701674386,0,24958.508171132453,6135.992798032401,600.0,2,4,0,1,1,0,1,0.2851123595505618,0.2669649515287099,207,1306,734
43,16874,553.0,94,0,10,1.619562017456619,1,27142.36032352772,6214.544326556177,553.0,2,2,0,0,0,0,0,0.24617524339360222,0.27217125382262997,351,202,-33
67,30925,599.0,0,1,1,1.051269552630536,0,18143.144821459584,17409.08089676499,599.0,0,1,0,0,0,1,0,0.25770308123249297,0.25620655412115195,322,1174,3174
62,6045,664.0,0,0,1,1.2196426222467862,0,62021.03911648936,58854.83546480205,664.0,0,0,0,0,0,0,0,0.26406926406926406,0.2669649515287099,143,744,804
38,37081,766.0,1,0,1,1.2653048613872924,0,82483.53301015787,61891.3965578104,766.0,0,0,0,1,0,0,0,0.26436781609195403,0.25620655412115195,345,823,1762
70,12192,821.0,0,0,1,1.1390123042254774,0,84818.89653928607,68369.93333038824,821.0,0,0,0,0,0,0,0,0.26436781609195403,0.2617283950617284,147,118,2976
35,31320,663.0,0,1,1,0.8632241950990633,0,59509.66221088167,40259.91666913113,663.0,0,0,0,0,0,0,0,0.2851123595505618,0.25620655412115195,51,1669,1046
54,78189,413.0,99,1,3,2.787445831478077,1,19813.085799430337,7533.267623929449,413.0,1,3,1,1,1,1,1,0.26436781609195403,0.28083989501312334,178,785,3505
62,33558,556.0,0,0,1,0.9929682213032256,0,54112.02594246834,35392.613284407984,556.0,0,2,0,1,0,0,0,0.24617524339360222,0.26944757609921083,369,288,1130
49,59296,790.0,9,0,1,1.1840105149535605,0,69304.94927445796,54638.40124532583,790.0,0,0,0,0,0,0,0,0.2548476454293629,0.26944757609921083,61,130,1580
53,8199,737.0,0,0,1,1.8998445059788365,0,74544.33285,54808.80229000359,737.0,0,4,0,0,0,0,1,0.25770308123249297,0.2669649515287099,65,204,484
34,34081,659.0,0,0,1,2.3750706174151346,0,70573.63627736058,53501.82589077841,659.0,0,0,0,0,0,0,1,0.2649930264993027,0.25620655412115195,294,692,1781
52,4067,403.0,108,1,7,1.0456947535351828,0,16971.65212532127,4351.5857959726345,403.0,1,4,0,1,1,0,0,0.28593272171253825,0.2669649515287099,264,473,1414
66,35530,755.0,0,0,1,1.4688571857313946,0,10579.31314562379,5951.429772669857,755.0,0,0,0,0,1,0,0,0.26436781609195403,0.24472573839662448,228,-175,2202
28,6295,331.0,98,1,3,1.594895987632204,0,49309.406550780914,19211.363604343653,331.0,1,3,1,1,1,0,1,0.25770308123249297,0.2669649515287099,122,808,3077
38,5515,452.0,106,1,4,1.6581001224301222,1,12723.926156689107,2993.720783870791,452.0,1,3,1,1,0,0,1,0.25770308123249297,0.2217573221757322,278,741,2803
69,7895,714.0,0,0,1,1.4623579179669368,0,74619.36562808343,55020.05518906001,714.0,0,0,0,0,0,0,0,0.2411674347158218,0.2669649515287099,161,1652,1889
72,13489,756.0,3,0,1,1.081887446,0,18854.3973834356,33638.20819360806,756.0,0,0,0,1,0,1,0,0.25770308123249297,0.27217125382262997,349,1363,873
70,53776,376.0,92,1,10,2.4607298552621155,1,19030.18986232691,8922.683484447249,376.0,1,3,0,1,1,0,0,0.26406926406926406,0.26944757609921083,113,374,1460
43,15907,622.0,0,0,1,1.0877332384507723,0,102607.91288478705,68880.19044381217,622.0,0,0,0,0,0,0,0,0.2411674347158218,0.27217125382262997,69,1491,617
21,26311,659.0,17,0,1,0.8126241812728359,0,60369.15865572022,44022.05022924588,659.0,0,0,0,1,0,0,0,0.2649930264993027,0.26944757609921083,369,1193,1696
51,16972,810.0,0,0,1,1.5888390318687482,0,26127.10006475364,19309.334208044023,810.0,0,0,0,0,1,1,0,0.24653739612188366,0.2617283950617284,300,336,33
69,6077,805.0,0,1,1,1.502463113143497,0,88908.41334016265,54305.30540558437,805.0,0,0,0,0,1,0,0,0.25770308123249297,0.2669649515287099,220,1011,2036
65,72323,427.0,90,1,8,1.569601325987752,1,22602.73263300249,6417.560323335469,427.0,2,3,1,1,1,0,0,0.2851123595505618,0.27217125382262997,162,531,2032
